market_id,market_name,timestamp,price,volume,liquidity,close_time
mil-iran-strike,Will the US conduct a military strike on Iran before August 2026?,2026-06-06T21:00:00Z,0.2175,250000,40000,2026-06-21T00:00:00Z
mil-iran-strike,Will the US conduct a military strike on Iran before August 2026?,2026-06-06T22:00:00Z,0.2246,250000,40000,2026-06-21T00:00:00Z
mil-iran-strike,Will the US conduct a military strike on Iran before August 2026?,2026-06-06T23:00:00Z,0.2316,250000,40000,2026-06-21T00:00:00Z
mil-iran-strike,Will the US conduct a military strike on Iran before August 2026?,2026-06-07T00:00:00Z,0.2283,250000,40000,2026-06-21T00:00:00Z
mil-iran-strike,Will the US conduct a military strike on Iran before August 2026?,2026-06-07T01:00:00Z,0.2386,250000,40000,2026-06-21T00:00:00Z
mil-iran-strike,Will the US conduct a military strike on Iran before August 2026?,2026-06-07T02:00:00Z,0.2494,250000,40000,2026-06-21T00:00:00Z
mil-iran-strike,Will the US conduct a military strike on Iran before August 2026?,2026-06-07T03:00:00Z,0.2428,250000,40000,2026-06-21T00:00:00Z
mil-iran-strike,Will the US conduct a military strike on Iran before August 2026?,2026-06-07T04:00:00Z,0.2541,250000,40000,2026-06-21T00:00:00Z
mil-iran-strike,Will the US conduct a military strike on Iran before August 2026?,2026-06-07T05:00:00Z,0.2436,250000,40000,2026-06-21T00:00:00Z
mil-iran-strike,Will the US conduct a military strike on Iran before August 2026?,2026-06-07T06:00:00Z,0.2319,250000,40000,2026-06-21T00:00:00Z
mil-iran-strike,Will the US conduct a military strike on Iran before August 2026?,2026-06-07T07:00:00Z,0.2267,250000,40000,2026-06-21T00:00:00Z
mil-iran-strike,Will the US conduct a military strike on Iran before August 2026?,2026-06-07T08:00:00Z,0.2144,250000,40000,2026-06-21T00:00:00Z
mil-iran-strike,Will the US conduct a military strike on Iran before August 2026?,2026-06-07T09:00:00Z,0.2113,250000,40000,2026-06-21T00:00:00Z
mil-iran-strike,Will the US conduct a military strike on Iran before August 2026?,2026-06-07T10:00:00Z,0.2158,250000,40000,2026-06-21T00:00:00Z
mil-iran-strike,Will the US conduct a military strike on Iran before August 2026?,2026-06-07T11:00:00Z,0.2176,250000,40000,2026-06-21T00:00:00Z
mil-iran-strike,Will the US conduct a military strike on Iran before August 2026?,2026-06-07T12:00:00Z,0.2235,250000,40000,2026-06-21T00:00:00Z
mil-iran-strike,Will the US conduct a military strike on Iran before August 2026?,2026-06-07T13:00:00Z,0.2236,250000,40000,2026-06-21T00:00:00Z
mil-iran-strike,Will the US conduct a military strike on Iran before August 2026?,2026-06-07T14:00:00Z,0.2379,250000,40000,2026-06-21T00:00:00Z
mil-iran-strike,Will the US conduct a military strike on Iran before August 2026?,2026-06-07T15:00:00Z,0.2349,250000,40000,2026-06-21T00:00:00Z
mil-iran-strike,Will the US conduct a military strike on Iran before August 2026?,2026-06-07T16:00:00Z,0.2421,250000,40000,2026-06-21T00:00:00Z
mil-iran-strike,Will the US conduct a military strike on Iran before August 2026?,2026-06-07T17:00:00Z,0.2399,250000,40000,2026-06-21T00:00:00Z
mil-iran-strike,Will the US conduct a military strike on Iran before August 2026?,2026-06-07T18:00:00Z,0.2397,250000,40000,2026-06-21T00:00:00Z
mil-iran-strike,Will the US conduct a military strike on Iran before August 2026?,2026-06-07T19:00:00Z,0.2338,250000,40000,2026-06-21T00:00:00Z
mil-iran-strike,Will the US conduct a military strike on Iran before August 2026?,2026-06-07T20:00:00Z,0.255,250000,40000,2026-06-21T00:00:00Z
mil-iran-strike,Will the US conduct a military strike on Iran before August 2026?,2026-06-07T21:00:00Z,0.2466,250000,40000,2026-06-21T00:00:00Z
mil-iran-strike,Will the US conduct a military strike on Iran before August 2026?,2026-06-07T22:00:00Z,0.2357,250000,40000,2026-06-21T00:00:00Z
mil-iran-strike,Will the US conduct a military strike on Iran before August 2026?,2026-06-07T23:00:00Z,0.2331,250000,40000,2026-06-21T00:00:00Z
mil-iran-strike,Will the US conduct a military strike on Iran before August 2026?,2026-06-08T00:00:00Z,0.2291,250000,40000,2026-06-21T00:00:00Z
mil-iran-strike,Will the US conduct a military strike on Iran before August 2026?,2026-06-08T01:00:00Z,0.225,250000,40000,2026-06-21T00:00:00Z
mil-iran-strike,Will the US conduct a military strike on Iran before August 2026?,2026-06-08T02:00:00Z,0.23,250000,40000,2026-06-21T00:00:00Z
mil-iran-strike,Will the US conduct a military strike on Iran before August 2026?,2026-06-08T03:00:00Z,0.2277,250000,40000,2026-06-21T00:00:00Z
mil-iran-strike,Will the US conduct a military strike on Iran before August 2026?,2026-06-08T04:00:00Z,0.2278,250000,40000,2026-06-21T00:00:00Z
mil-iran-strike,Will the US conduct a military strike on Iran before August 2026?,2026-06-08T05:00:00Z,0.2348,250000,40000,2026-06-21T00:00:00Z
mil-iran-strike,Will the US conduct a military strike on Iran before August 2026?,2026-06-08T06:00:00Z,0.2325,250000,40000,2026-06-21T00:00:00Z
mil-iran-strike,Will the US conduct a military strike on Iran before August 2026?,2026-06-08T07:00:00Z,0.2293,250000,40000,2026-06-21T00:00:00Z
mil-iran-strike,Will the US conduct a military strike on Iran before August 2026?,2026-06-08T08:00:00Z,0.2282,250000,40000,2026-06-21T00:00:00Z
mil-iran-strike,Will the US conduct a military strike on Iran before August 2026?,2026-06-08T09:00:00Z,0.2167,250000,40000,2026-06-21T00:00:00Z
mil-iran-strike,Will the US conduct a military strike on Iran before August 2026?,2026-06-08T10:00:00Z,0.2178,250000,40000,2026-06-21T00:00:00Z
mil-iran-strike,Will the US conduct a military strike on Iran before August 2026?,2026-06-08T11:00:00Z,0.2243,250000,40000,2026-06-21T00:00:00Z
mil-iran-strike,Will the US conduct a military strike on Iran before August 2026?,2026-06-08T12:00:00Z,0.221,250000,40000,2026-06-21T00:00:00Z
mil-iran-strike,Will the US conduct a military strike on Iran before August 2026?,2026-06-08T13:00:00Z,0.2191,250000,40000,2026-06-21T00:00:00Z
mil-iran-strike,Will the US conduct a military strike on Iran before August 2026?,2026-06-08T14:00:00Z,0.2169,250000,40000,2026-06-21T00:00:00Z
mil-iran-strike,Will the US conduct a military strike on Iran before August 2026?,2026-06-08T15:00:00Z,0.2181,250000,40000,2026-06-21T00:00:00Z
mil-iran-strike,Will the US conduct a military strike on Iran before August 2026?,2026-06-08T16:00:00Z,0.2199,250000,40000,2026-06-21T00:00:00Z
mil-iran-strike,Will the US conduct a military strike on Iran before August 2026?,2026-06-08T17:00:00Z,0.2136,250000,40000,2026-06-21T00:00:00Z
mil-iran-strike,Will the US conduct a military strike on Iran before August 2026?,2026-06-08T18:00:00Z,0.2088,250000,40000,2026-06-21T00:00:00Z
mil-iran-strike,Will the US conduct a military strike on Iran before August 2026?,2026-06-08T19:00:00Z,0.2085,250000,40000,2026-06-21T00:00:00Z
mil-iran-strike,Will the US conduct a military strike on Iran before August 2026?,2026-06-08T20:00:00Z,0.2128,250000,40000,2026-06-21T00:00:00Z
mil-iran-strike,Will the US conduct a military strike on Iran before August 2026?,2026-06-08T21:00:00Z,0.2306,250000,40000,2026-06-21T00:00:00Z
mil-iran-strike,Will the US conduct a military strike on Iran before August 2026?,2026-06-08T22:00:00Z,0.2279,250000,40000,2026-06-21T00:00:00Z
mil-iran-strike,Will the US conduct a military strike on Iran before August 2026?,2026-06-08T23:00:00Z,0.2309,250000,40000,2026-06-21T00:00:00Z
mil-iran-strike,Will the US conduct a military strike on Iran before August 2026?,2026-06-09T00:00:00Z,0.2448,250000,40000,2026-06-21T00:00:00Z
mil-iran-strike,Will the US conduct a military strike on Iran before August 2026?,2026-06-09T01:00:00Z,0.2399,250000,40000,2026-06-21T00:00:00Z
mil-iran-strike,Will the US conduct a military strike on Iran before August 2026?,2026-06-09T02:00:00Z,0.2453,250000,40000,2026-06-21T00:00:00Z
mil-iran-strike,Will the US conduct a military strike on Iran before August 2026?,2026-06-09T03:00:00Z,0.2295,250000,40000,2026-06-21T00:00:00Z
mil-iran-strike,Will the US conduct a military strike on Iran before August 2026?,2026-06-09T04:00:00Z,0.228,250000,40000,2026-06-21T00:00:00Z
mil-iran-strike,Will the US conduct a military strike on Iran before August 2026?,2026-06-09T05:00:00Z,0.2252,250000,40000,2026-06-21T00:00:00Z
mil-iran-strike,Will the US conduct a military strike on Iran before August 2026?,2026-06-09T06:00:00Z,0.2284,250000,40000,2026-06-21T00:00:00Z
mil-iran-strike,Will the US conduct a military strike on Iran before August 2026?,2026-06-09T07:00:00Z,0.2321,250000,40000,2026-06-21T00:00:00Z
mil-iran-strike,Will the US conduct a military strike on Iran before August 2026?,2026-06-09T08:00:00Z,0.2293,250000,40000,2026-06-21T00:00:00Z
mil-iran-strike,Will the US conduct a military strike on Iran before August 2026?,2026-06-09T09:00:00Z,0.2298,250000,40000,2026-06-21T00:00:00Z
mil-iran-strike,Will the US conduct a military strike on Iran before August 2026?,2026-06-09T10:00:00Z,0.2211,250000,40000,2026-06-21T00:00:00Z
mil-iran-strike,Will the US conduct a military strike on Iran before August 2026?,2026-06-09T11:00:00Z,0.2176,250000,40000,2026-06-21T00:00:00Z
mil-iran-strike,Will the US conduct a military strike on Iran before August 2026?,2026-06-09T12:00:00Z,0.2187,250000,40000,2026-06-21T00:00:00Z
mil-iran-strike,Will the US conduct a military strike on Iran before August 2026?,2026-06-09T13:00:00Z,0.2187,250000,40000,2026-06-21T00:00:00Z
mil-iran-strike,Will the US conduct a military strike on Iran before August 2026?,2026-06-09T14:00:00Z,0.216,250000,40000,2026-06-21T00:00:00Z
mil-iran-strike,Will the US conduct a military strike on Iran before August 2026?,2026-06-09T15:00:00Z,0.2148,250000,40000,2026-06-21T00:00:00Z
mil-iran-strike,Will the US conduct a military strike on Iran before August 2026?,2026-06-09T16:00:00Z,0.2091,250000,40000,2026-06-21T00:00:00Z
mil-iran-strike,Will the US conduct a military strike on Iran before August 2026?,2026-06-09T17:00:00Z,0.2118,250000,40000,2026-06-21T00:00:00Z
mil-iran-strike,Will the US conduct a military strike on Iran before August 2026?,2026-06-09T18:00:00Z,0.2101,250000,40000,2026-06-21T00:00:00Z
mil-iran-strike,Will the US conduct a military strike on Iran before August 2026?,2026-06-09T19:00:00Z,0.2081,250000,40000,2026-06-21T00:00:00Z
mil-iran-strike,Will the US conduct a military strike on Iran before August 2026?,2026-06-09T20:00:00Z,0.2057,250000,40000,2026-06-21T00:00:00Z
mil-iran-strike,Will the US conduct a military strike on Iran before August 2026?,2026-06-09T21:00:00Z,0.2141,250000,40000,2026-06-21T00:00:00Z
mil-iran-strike,Will the US conduct a military strike on Iran before August 2026?,2026-06-09T22:00:00Z,0.2193,250000,40000,2026-06-21T00:00:00Z
mil-iran-strike,Will the US conduct a military strike on Iran before August 2026?,2026-06-09T23:00:00Z,0.2107,250000,40000,2026-06-21T00:00:00Z
mil-iran-strike,Will the US conduct a military strike on Iran before August 2026?,2026-06-10T00:00:00Z,0.2097,250000,40000,2026-06-21T00:00:00Z
mil-iran-strike,Will the US conduct a military strike on Iran before August 2026?,2026-06-10T01:00:00Z,0.2074,250000,40000,2026-06-21T00:00:00Z
mil-iran-strike,Will the US conduct a military strike on Iran before August 2026?,2026-06-10T02:00:00Z,0.1975,250000,40000,2026-06-21T00:00:00Z
mil-iran-strike,Will the US conduct a military strike on Iran before August 2026?,2026-06-10T03:00:00Z,0.1987,250000,40000,2026-06-21T00:00:00Z
mil-iran-strike,Will the US conduct a military strike on Iran before August 2026?,2026-06-10T04:00:00Z,0.1878,250000,40000,2026-06-21T00:00:00Z
mil-iran-strike,Will the US conduct a military strike on Iran before August 2026?,2026-06-10T05:00:00Z,0.1905,250000,40000,2026-06-21T00:00:00Z
mil-iran-strike,Will the US conduct a military strike on Iran before August 2026?,2026-06-10T06:00:00Z,0.1866,250000,40000,2026-06-21T00:00:00Z
mil-iran-strike,Will the US conduct a military strike on Iran before August 2026?,2026-06-10T07:00:00Z,0.1811,250000,40000,2026-06-21T00:00:00Z
mil-iran-strike,Will the US conduct a military strike on Iran before August 2026?,2026-06-10T08:00:00Z,0.1812,250000,40000,2026-06-21T00:00:00Z
mil-iran-strike,Will the US conduct a military strike on Iran before August 2026?,2026-06-10T09:00:00Z,0.1798,250000,40000,2026-06-21T00:00:00Z
mil-iran-strike,Will the US conduct a military strike on Iran before August 2026?,2026-06-10T10:00:00Z,0.1853,250000,40000,2026-06-21T00:00:00Z
mil-iran-strike,Will the US conduct a military strike on Iran before August 2026?,2026-06-10T11:00:00Z,0.193,250000,40000,2026-06-21T00:00:00Z
mil-iran-strike,Will the US conduct a military strike on Iran before August 2026?,2026-06-10T12:00:00Z,0.183,250000,40000,2026-06-21T00:00:00Z
mil-iran-strike,Will the US conduct a military strike on Iran before August 2026?,2026-06-10T13:00:00Z,0.1888,250000,40000,2026-06-21T00:00:00Z
mil-iran-strike,Will the US conduct a military strike on Iran before August 2026?,2026-06-10T14:00:00Z,0.1868,250000,40000,2026-06-21T00:00:00Z
mil-iran-strike,Will the US conduct a military strike on Iran before August 2026?,2026-06-10T15:00:00Z,0.1842,250000,40000,2026-06-21T00:00:00Z
mil-iran-strike,Will the US conduct a military strike on Iran before August 2026?,2026-06-10T16:00:00Z,0.1813,250000,40000,2026-06-21T00:00:00Z
mil-iran-strike,Will the US conduct a military strike on Iran before August 2026?,2026-06-10T17:00:00Z,0.1824,250000,40000,2026-06-21T00:00:00Z
mil-iran-strike,Will the US conduct a military strike on Iran before August 2026?,2026-06-10T18:00:00Z,0.181,250000,40000,2026-06-21T00:00:00Z
mil-iran-strike,Will the US conduct a military strike on Iran before August 2026?,2026-06-10T19:00:00Z,0.1785,250000,40000,2026-06-21T00:00:00Z
mil-iran-strike,Will the US conduct a military strike on Iran before August 2026?,2026-06-10T20:00:00Z,0.1774,250000,40000,2026-06-21T00:00:00Z
mil-iran-strike,Will the US conduct a military strike on Iran before August 2026?,2026-06-10T21:00:00Z,0.1812,250000,40000,2026-06-21T00:00:00Z
mil-iran-strike,Will the US conduct a military strike on Iran before August 2026?,2026-06-10T22:00:00Z,0.1806,250000,40000,2026-06-21T00:00:00Z
mil-iran-strike,Will the US conduct a military strike on Iran before August 2026?,2026-06-10T23:00:00Z,0.1843,250000,40000,2026-06-21T00:00:00Z
mil-iran-strike,Will the US conduct a military strike on Iran before August 2026?,2026-06-11T00:00:00Z,0.1861,250000,40000,2026-06-21T00:00:00Z
mil-iran-strike,Will the US conduct a military strike on Iran before August 2026?,2026-06-11T01:00:00Z,0.1844,250000,40000,2026-06-21T00:00:00Z
mil-iran-strike,Will the US conduct a military strike on Iran before August 2026?,2026-06-11T02:00:00Z,0.1808,250000,40000,2026-06-21T00:00:00Z
mil-iran-strike,Will the US conduct a military strike on Iran before August 2026?,2026-06-11T03:00:00Z,0.1864,250000,40000,2026-06-21T00:00:00Z
mil-iran-strike,Will the US conduct a military strike on Iran before August 2026?,2026-06-11T04:00:00Z,0.1852,250000,40000,2026-06-21T00:00:00Z
mil-iran-strike,Will the US conduct a military strike on Iran before August 2026?,2026-06-11T05:00:00Z,0.18,250000,40000,2026-06-21T00:00:00Z
mil-iran-strike,Will the US conduct a military strike on Iran before August 2026?,2026-06-11T06:00:00Z,0.1777,250000,40000,2026-06-21T00:00:00Z
mil-iran-strike,Will the US conduct a military strike on Iran before August 2026?,2026-06-11T07:00:00Z,0.1738,250000,40000,2026-06-21T00:00:00Z
mil-iran-strike,Will the US conduct a military strike on Iran before August 2026?,2026-06-11T08:00:00Z,0.1776,250000,40000,2026-06-21T00:00:00Z
mil-iran-strike,Will the US conduct a military strike on Iran before August 2026?,2026-06-11T09:00:00Z,0.1811,250000,40000,2026-06-21T00:00:00Z
mil-iran-strike,Will the US conduct a military strike on Iran before August 2026?,2026-06-11T10:00:00Z,0.1882,250000,40000,2026-06-21T00:00:00Z
mil-iran-strike,Will the US conduct a military strike on Iran before August 2026?,2026-06-11T11:00:00Z,0.19,250000,40000,2026-06-21T00:00:00Z
mil-iran-strike,Will the US conduct a military strike on Iran before August 2026?,2026-06-11T12:00:00Z,0.1932,250000,40000,2026-06-21T00:00:00Z
mil-iran-strike,Will the US conduct a military strike on Iran before August 2026?,2026-06-11T13:00:00Z,0.1941,250000,40000,2026-06-21T00:00:00Z
mil-iran-strike,Will the US conduct a military strike on Iran before August 2026?,2026-06-11T14:00:00Z,0.1919,250000,40000,2026-06-21T00:00:00Z
mil-iran-strike,Will the US conduct a military strike on Iran before August 2026?,2026-06-11T15:00:00Z,0.1874,250000,40000,2026-06-21T00:00:00Z
mil-iran-strike,Will the US conduct a military strike on Iran before August 2026?,2026-06-11T16:00:00Z,0.1941,250000,40000,2026-06-21T00:00:00Z
mil-iran-strike,Will the US conduct a military strike on Iran before August 2026?,2026-06-11T17:00:00Z,0.1989,250000,40000,2026-06-21T00:00:00Z
mil-iran-strike,Will the US conduct a military strike on Iran before August 2026?,2026-06-11T18:00:00Z,0.1994,250000,40000,2026-06-21T00:00:00Z
mil-iran-strike,Will the US conduct a military strike on Iran before August 2026?,2026-06-11T19:00:00Z,0.1936,250000,40000,2026-06-21T00:00:00Z
mil-iran-strike,Will the US conduct a military strike on Iran before August 2026?,2026-06-11T20:00:00Z,0.1903,250000,40000,2026-06-21T00:00:00Z
mil-iran-strike,Will the US conduct a military strike on Iran before August 2026?,2026-06-11T21:00:00Z,0.1911,250000,40000,2026-06-21T00:00:00Z
mil-iran-strike,Will the US conduct a military strike on Iran before August 2026?,2026-06-11T22:00:00Z,0.1954,250000,40000,2026-06-21T00:00:00Z
mil-iran-strike,Will the US conduct a military strike on Iran before August 2026?,2026-06-11T23:00:00Z,0.1919,250000,40000,2026-06-21T00:00:00Z
mil-iran-strike,Will the US conduct a military strike on Iran before August 2026?,2026-06-12T00:00:00Z,0.1893,250000,40000,2026-06-21T00:00:00Z
mil-iran-strike,Will the US conduct a military strike on Iran before August 2026?,2026-06-12T01:00:00Z,0.1867,250000,40000,2026-06-21T00:00:00Z
mil-iran-strike,Will the US conduct a military strike on Iran before August 2026?,2026-06-12T02:00:00Z,0.1868,250000,40000,2026-06-21T00:00:00Z
mil-iran-strike,Will the US conduct a military strike on Iran before August 2026?,2026-06-12T03:00:00Z,0.1826,250000,40000,2026-06-21T00:00:00Z
mil-iran-strike,Will the US conduct a military strike on Iran before August 2026?,2026-06-12T04:00:00Z,0.1847,250000,40000,2026-06-21T00:00:00Z
mil-iran-strike,Will the US conduct a military strike on Iran before August 2026?,2026-06-12T05:00:00Z,0.1874,250000,40000,2026-06-21T00:00:00Z
mil-iran-strike,Will the US conduct a military strike on Iran before August 2026?,2026-06-12T06:00:00Z,0.1819,250000,40000,2026-06-21T00:00:00Z
mil-iran-strike,Will the US conduct a military strike on Iran before August 2026?,2026-06-12T07:00:00Z,0.1764,250000,40000,2026-06-21T00:00:00Z
mil-iran-strike,Will the US conduct a military strike on Iran before August 2026?,2026-06-12T08:00:00Z,0.1779,250000,40000,2026-06-21T00:00:00Z
mil-iran-strike,Will the US conduct a military strike on Iran before August 2026?,2026-06-12T09:00:00Z,0.175,250000,40000,2026-06-21T00:00:00Z
mil-iran-strike,Will the US conduct a military strike on Iran before August 2026?,2026-06-12T10:00:00Z,0.1766,250000,40000,2026-06-21T00:00:00Z
mil-iran-strike,Will the US conduct a military strike on Iran before August 2026?,2026-06-12T11:00:00Z,0.1698,250000,40000,2026-06-21T00:00:00Z
mil-iran-strike,Will the US conduct a military strike on Iran before August 2026?,2026-06-12T12:00:00Z,0.1651,250000,40000,2026-06-21T00:00:00Z
mil-iran-strike,Will the US conduct a military strike on Iran before August 2026?,2026-06-12T13:00:00Z,0.1659,250000,40000,2026-06-21T00:00:00Z
mil-iran-strike,Will the US conduct a military strike on Iran before August 2026?,2026-06-12T14:00:00Z,0.1674,250000,40000,2026-06-21T00:00:00Z
mil-iran-strike,Will the US conduct a military strike on Iran before August 2026?,2026-06-12T15:00:00Z,0.1705,250000,40000,2026-06-21T00:00:00Z
mil-iran-strike,Will the US conduct a military strike on Iran before August 2026?,2026-06-12T16:00:00Z,0.1643,250000,40000,2026-06-21T00:00:00Z
mil-iran-strike,Will the US conduct a military strike on Iran before August 2026?,2026-06-12T17:00:00Z,0.1671,250000,40000,2026-06-21T00:00:00Z
mil-iran-strike,Will the US conduct a military strike on Iran before August 2026?,2026-06-12T18:00:00Z,0.1645,250000,40000,2026-06-21T00:00:00Z
mil-iran-strike,Will the US conduct a military strike on Iran before August 2026?,2026-06-12T19:00:00Z,0.1627,250000,40000,2026-06-21T00:00:00Z
mil-iran-strike,Will the US conduct a military strike on Iran before August 2026?,2026-06-12T20:00:00Z,0.1644,250000,40000,2026-06-21T00:00:00Z
mil-iran-strike,Will the US conduct a military strike on Iran before August 2026?,2026-06-12T21:00:00Z,0.1657,250000,40000,2026-06-21T00:00:00Z
mil-iran-strike,Will the US conduct a military strike on Iran before August 2026?,2026-06-12T22:00:00Z,0.1611,250000,40000,2026-06-21T00:00:00Z
mil-iran-strike,Will the US conduct a military strike on Iran before August 2026?,2026-06-12T23:00:00Z,0.1563,250000,40000,2026-06-21T00:00:00Z
mil-iran-strike,Will the US conduct a military strike on Iran before August 2026?,2026-06-13T00:00:00Z,0.1586,250000,40000,2026-06-21T00:00:00Z
mil-iran-strike,Will the US conduct a military strike on Iran before August 2026?,2026-06-13T01:00:00Z,0.1617,250000,40000,2026-06-21T00:00:00Z
mil-iran-strike,Will the US conduct a military strike on Iran before August 2026?,2026-06-13T02:00:00Z,0.1578,250000,40000,2026-06-21T00:00:00Z
mil-iran-strike,Will the US conduct a military strike on Iran before August 2026?,2026-06-13T03:00:00Z,0.1656,250000,40000,2026-06-21T00:00:00Z
mil-iran-strike,Will the US conduct a military strike on Iran before August 2026?,2026-06-13T04:00:00Z,0.1658,250000,40000,2026-06-21T00:00:00Z
mil-iran-strike,Will the US conduct a military strike on Iran before August 2026?,2026-06-13T05:00:00Z,0.1664,250000,40000,2026-06-21T00:00:00Z
mil-iran-strike,Will the US conduct a military strike on Iran before August 2026?,2026-06-13T06:00:00Z,0.1762,250000,40000,2026-06-21T00:00:00Z
mil-iran-strike,Will the US conduct a military strike on Iran before August 2026?,2026-06-13T07:00:00Z,0.1764,250000,40000,2026-06-21T00:00:00Z
mil-iran-strike,Will the US conduct a military strike on Iran before August 2026?,2026-06-13T08:00:00Z,0.1809,250000,40000,2026-06-21T00:00:00Z
mil-iran-strike,Will the US conduct a military strike on Iran before August 2026?,2026-06-13T09:00:00Z,0.175,250000,40000,2026-06-21T00:00:00Z
mil-iran-strike,Will the US conduct a military strike on Iran before August 2026?,2026-06-13T10:00:00Z,0.1784,250000,40000,2026-06-21T00:00:00Z
mil-iran-strike,Will the US conduct a military strike on Iran before August 2026?,2026-06-13T11:00:00Z,0.1811,250000,40000,2026-06-21T00:00:00Z
mil-iran-strike,Will the US conduct a military strike on Iran before August 2026?,2026-06-13T12:00:00Z,0.1816,250000,40000,2026-06-21T00:00:00Z
mil-iran-strike,Will the US conduct a military strike on Iran before August 2026?,2026-06-13T13:00:00Z,0.1802,250000,40000,2026-06-21T00:00:00Z
mil-iran-strike,Will the US conduct a military strike on Iran before August 2026?,2026-06-13T14:00:00Z,0.1836,250000,40000,2026-06-21T00:00:00Z
mil-iran-strike,Will the US conduct a military strike on Iran before August 2026?,2026-06-13T15:00:00Z,0.1844,250000,40000,2026-06-21T00:00:00Z
mil-iran-strike,Will the US conduct a military strike on Iran before August 2026?,2026-06-13T16:00:00Z,0.1891,250000,40000,2026-06-21T00:00:00Z
mil-iran-strike,Will the US conduct a military strike on Iran before August 2026?,2026-06-13T17:00:00Z,0.1912,250000,40000,2026-06-21T00:00:00Z
mil-iran-strike,Will the US conduct a military strike on Iran before August 2026?,2026-06-13T18:00:00Z,0.1899,250000,40000,2026-06-21T00:00:00Z
mil-iran-strike,Will the US conduct a military strike on Iran before August 2026?,2026-06-13T19:00:00Z,0.1909,250000,40000,2026-06-21T00:00:00Z
mil-iran-strike,Will the US conduct a military strike on Iran before August 2026?,2026-06-13T20:00:00Z,0.1899,250000,40000,2026-06-21T00:00:00Z
mil-iran-strike,Will the US conduct a military strike on Iran before August 2026?,2026-06-13T21:00:00Z,0.1906,250000,40000,2026-06-21T00:00:00Z
mil-iran-strike,Will the US conduct a military strike on Iran before August 2026?,2026-06-13T22:00:00Z,0.1879,250000,40000,2026-06-21T00:00:00Z
mil-iran-strike,Will the US conduct a military strike on Iran before August 2026?,2026-06-13T23:00:00Z,0.1935,250000,40000,2026-06-21T00:00:00Z
mil-iran-strike,Will the US conduct a military strike on Iran before August 2026?,2026-06-14T00:00:00Z,0.1929,250000,40000,2026-06-21T00:00:00Z
