market_id,market_slug,market_name,question,description,category,tags,event_slug,event_title,volume,liquidity,closed,close_time,clob_token_ids,market_url,condition_id,relevance_score,primary_topic,country_or_region,event_family,information_structure,hard_rejected,classification_reason,screen_economic_salience,screen_information_asymmetry,screen_topic,screen_rationale,screen_verdict,screen_drop_reason
629412,will-the-democrats-win-the-kansas-governor-race-in-2026,Will the Democrats win the Kansas governor race in 2026?,Will the Democrats win the Kansas governor race in 2026?,"This market will resolve according to the winner of the 2026 Kansas gubernatorial election.

A candidate shall be considered to represent a party in the event that he or she is the nominee of the party in question. Candidates other than the Democratic or Republican nominee (e.g., Greens, Libertarian, independent) may be added at a later date.

Candidates who run as independents will not be encompassed by the “Democrat” or “Republican” options regardless of any affiliation they may have with the party.

The candidates may be named in the contract for the convenience of traders. In the event that any named candidate is replaced as the nominee of their respective party prior to election day, the name in the contract will be updated and the market will resolve based on the replacement nominee of the party.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.",,,kansas-governor-winner-2026,Kansas Governor Election Winner,16728.828641000004,47022.4289,False,,"[""79484096963248498578517243733071571984223432387663163312687533493173144145268"", ""29394102154625046234624466923627257102948178230785334718764086258965622150946""]",https://polymarket.com/market/will-the-democrats-win-the-kansas-governor-race-in-2026,0x457e4d4fc56ca3836fccb7a8bf539c787504ac841a933d65f5de0736fcae2567,75.0,elections,europe,kansas-governor-winner-2026,public_or_macro_driven,False,matched elections keywords,80.0,70.0,elections,mock: assumed in scope,keep,
629413,will-the-republicans-win-the-kansas-governor-race-in-2026,Will the Republicans win the Kansas governor race in 2026?,Will the Republicans win the Kansas governor race in 2026?,"This market will resolve according to the winner of the 2026 Kansas gubernatorial election.

A candidate shall be considered to represent a party in the event that he or she is the nominee of the party in question. Candidates other than the Democratic or Republican nominee (e.g., Greens, Libertarian, independent) may be added at a later date.

Candidates who run as independents will not be encompassed by the “Democrat” or “Republican” options regardless of any affiliation they may have with the party.

The candidates may be named in the contract for the convenience of traders. In the event that any named candidate is replaced as the nominee of their respective party prior to election day, the name in the contract will be updated and the market will resolve based on the replacement nominee of the party.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.",,,kansas-governor-winner-2026,Kansas Governor Election Winner,28670.147353,30465.6417,False,,"[""63693837389044553718411703128182914158332390182546987000527783026710645197027"", ""67083865982621347962588306486968672865410439281803783157758359046366394195666""]",https://polymarket.com/market/will-the-republicans-win-the-kansas-governor-race-in-2026,0xfb866625fdfccc5a58ab7f1b53d6c7b5ac214ee38fa38668312b4adc2ee2c1d0,75.0,elections,europe,kansas-governor-winner-2026,public_or_macro_driven,False,matched elections keywords,80.0,70.0,elections,mock: assumed in scope,keep,
629425,will-the-democrats-win-the-maine-governor-race-in-2026,Will the Democrats win the Maine governor race in 2026?,Will the Democrats win the Maine governor race in 2026?,"This market will resolve according to the winner of the 2026 Maine gubernatorial election.

A candidate shall be considered to represent a party in the event that he or she is the nominee of the party in question. Candidates other than the Democratic or Republican nominee (e.g., Greens, Libertarian, independent) may be added at a later date.

Candidates who run as independents will not be encompassed by the “Democrat” or “Republican” options regardless of any affiliation they may have with the party.

The candidates may be named in the contract for the convenience of traders. In the event that any named candidate is replaced as the nominee of their respective party prior to election day, the name in the contract will be updated and the market will resolve based on the replacement nominee of the party.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.",,,maine-governor-winner-2026,Maine Governor Election Winner,26835.49460100001,17484.91408,False,,"[""92845243966002494782242842696395378111295494684532387488276103452077216171518"", ""24881767450639056263521368837377769213210166022664275303369919457991423602034""]",https://polymarket.com/market/will-the-democrats-win-the-maine-governor-race-in-2026,0xd8ebecf28c4b6148a515c247e65230ae7990f5626ef8202841135b2b6963a9b9,75.0,elections,europe,maine-governor-winner-2026,public_or_macro_driven,False,matched elections keywords,80.0,70.0,elections,mock: assumed in scope,keep,
629426,will-the-republicans-win-the-maine-governor-race-in-2026,Will the Republicans win the Maine governor race in 2026?,Will the Republicans win the Maine governor race in 2026?,"This market will resolve according to the winner of the 2026 Maine gubernatorial election.

A candidate shall be considered to represent a party in the event that he or she is the nominee of the party in question. Candidates other than the Democratic or Republican nominee (e.g., Greens, Libertarian, independent) may be added at a later date.

Candidates who run as independents will not be encompassed by the “Democrat” or “Republican” options regardless of any affiliation they may have with the party.

The candidates may be named in the contract for the convenience of traders. In the event that any named candidate is replaced as the nominee of their respective party prior to election day, the name in the contract will be updated and the market will resolve based on the replacement nominee of the party.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.",,,maine-governor-winner-2026,Maine Governor Election Winner,8006.511174999999,21350.60647,False,,"[""77900872247159891045693614974240851672235710405168744753050508553885061962390"", ""39427014826257060612750295323428415519029045306172068408478691177307792399817""]",https://polymarket.com/market/will-the-republicans-win-the-maine-governor-race-in-2026,0x9654f26388e982fb566059486d3af4ded2f80564ea32ec0af4b51e04f1c02a07,75.0,elections,europe,maine-governor-winner-2026,public_or_macro_driven,False,matched elections keywords,80.0,70.0,elections,mock: assumed in scope,keep,
629438,will-the-democrats-win-the-maryland-governor-race-in-2026,Will the Democrats win the Maryland governor race in 2026?,Will the Democrats win the Maryland governor race in 2026?,"This market will resolve according to the winner of the 2026 Maryland gubernatorial election.

A candidate shall be considered to represent a party in the event that he or she is the nominee of the party in question. Candidates other than the Democratic or Republican nominee (e.g., Greens, Libertarian, independent) may be added at a later date.

Candidates who run as independents will not be encompassed by the “Democrat” or “Republican” options regardless of any affiliation they may have with the party.

The candidates may be named in the contract for the convenience of traders. In the event that any named candidate is replaced as the nominee of their respective party prior to election day, the name in the contract will be updated and the market will resolve based on the replacement nominee of the party.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.",,,maryland-governor-winner-2026,Maryland Governor Election Winner,13501.844070000005,22294.34553,False,,"[""21509039698927424303190259436702262868147960450053769072201076877922760800234"", ""61059317298180515598301968520737758441265273977469929832715117586893344185237""]",https://polymarket.com/market/will-the-democrats-win-the-maryland-governor-race-in-2026,0x88830764b3a37974653c31867d89a05ee06d83b67671fb9e5d88dfc6b4c2b68a,75.0,elections,europe,maryland-governor-winner-2026,public_or_macro_driven,False,matched elections keywords,80.0,70.0,elections,mock: assumed in scope,keep,
629545,will-the-republicans-win-the-new-york-governor-race-in-2026,Will the Republicans win the New York governor race in 2026?,Will the Republicans win the New York governor race in 2026?,"This market will resolve according to the winner of the 2026 New York gubernatorial election.

A candidate shall be considered to represent a party in the event that he or she is the nominee of the party in question. Candidates other than the Democratic or Republican nominee (e.g., Greens, Libertarian, independent) may be added at a later date.

Candidates who run as independents will not be encompassed by the “Democrat” or “Republican” options regardless of any affiliation they may have with the party.

The candidates may be named in the contract for the convenience of traders. In the event that any named candidate is replaced as the nominee of their respective party prior to election day, the name in the contract will be updated and the market will resolve based on the replacement nominee of the party.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.",,,new-york-governor-winner-2026,New York Governor Election Winner,72016.39452999999,47374.5288,False,,"[""108106288970534575307495623455701128869187166289634633189375113923142364674394"", ""32946988346851809083717853909672502303533938428804197173672614672441945179683""]",https://polymarket.com/market/will-the-republicans-win-the-new-york-governor-race-in-2026,0x50b78cd83de62d75d504d7a184ba1171436628068b3c3d4dd0384e65d4a40d1b,75.0,elections,europe,new-york-governor-winner-2026,public_or_macro_driven,False,matched elections keywords,80.0,70.0,elections,mock: assumed in scope,keep,
630653,will-the-democrats-win-the-arkansas-senate-race-in-2026,Will the Democrats win the Arkansas Senate race in 2026?,Will the Democrats win the Arkansas Senate race in 2026?,"This market will resolve according to the winner of the 2026 midterm Arkansas U.S. Senate election, inclusive of any run-offs.

A candidate shall be considered to represent a party in the event that he or she is the nominee of the party in question. Candidates other than the Democratic or Republican nominee (e.g., Greens, Libertarian, independent) may be added at a later date.

Candidates who run as independents will not be encompassed by the “Democrat” or “Republican” options regardless of any affiliation they may have with the party.

The candidates may be named in the contract for the convenience of traders. In the event that any named candidate is replaced as the nominee of their respective party prior to election day, the name in the contract will be updated and the market will resolve based on the replacement nominee of the party.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.",,,arkansas-senate-election-winner,Arkansas Senate Election Winner,4947.413900999999,18473.57794,False,,"[""68370995073141964079913803663665941780115677360430806954011390499916208708512"", ""13262930035751293044299030051076946493579310948743085503128810162298115061024""]",https://polymarket.com/market/will-the-democrats-win-the-arkansas-senate-race-in-2026,0xfd583ce731a731f6500cf5427090f1e708ec102140146200306b56c489ed4364,75.0,elections,united_states,arkansas-senate-election-winner,public_or_macro_driven,False,matched elections keywords,80.0,70.0,elections,mock: assumed in scope,keep,
630654,will-the-republicans-win-the-arkansas-senate-race-in-2026,Will the Republicans win the Arkansas Senate race in 2026?,Will the Republicans win the Arkansas Senate race in 2026?,"This market will resolve according to the winner of the 2026 midterm Arkansas U.S. Senate election, inclusive of any run-offs.

A candidate shall be considered to represent a party in the event that he or she is the nominee of the party in question. Candidates other than the Democratic or Republican nominee (e.g., Greens, Libertarian, independent) may be added at a later date.

Candidates who run as independents will not be encompassed by the “Democrat” or “Republican” options regardless of any affiliation they may have with the party.

The candidates may be named in the contract for the convenience of traders. In the event that any named candidate is replaced as the nominee of their respective party prior to election day, the name in the contract will be updated and the market will resolve based on the replacement nominee of the party.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.",,,arkansas-senate-election-winner,Arkansas Senate Election Winner,15427.913551999998,43542.45802,False,,"[""48125407658537781630126353551882211313520827583468729408685633955919030034320"", ""1797580469213095171880719393862360781916964211483452267877668487044757332006""]",https://polymarket.com/market/will-the-republicans-win-the-arkansas-senate-race-in-2026,0x814f5203f08088877a5e70911f5f1c7d13030d986a9237822e6f708a27111c62,75.0,elections,united_states,arkansas-senate-election-winner,public_or_macro_driven,False,matched elections keywords,80.0,70.0,elections,mock: assumed in scope,keep,
630666,will-the-democrats-win-the-colorado-senate-race-in-2026,Will the Democrats win the Colorado Senate race in 2026?,Will the Democrats win the Colorado Senate race in 2026?,"This market will resolve according to the winner of the 2026 midterm Colorado U.S. Senate election, inclusive of any run-offs.

A candidate shall be considered to represent a party in the event that he or she is the nominee of the party in question. Candidates other than the Democratic or Republican nominee (e.g., Greens, Libertarian, independent) may be added at a later date.

Candidates who run as independents will not be encompassed by the “Democrat” or “Republican” options regardless of any affiliation they may have with the party.

The candidates may be named in the contract for the convenience of traders. In the event that any named candidate is replaced as the nominee of their respective party prior to election day, the name in the contract will be updated and the market will resolve based on the replacement nominee of the party.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.",,,colorado-senate-election-winner,Colorado Senate Election Winner,13367.943194999996,17118.25199,False,,"[""68194463917260305435439145066031544476540679280823247532132832363696000101185"", ""106192530786960539135535008575818346767459617102414049409342524139150698862791""]",https://polymarket.com/market/will-the-democrats-win-the-colorado-senate-race-in-2026,0x3f8d20cfcf2136d0c001663603c2d7f7be0fb920534d09a193f3165a40fe9469,75.0,elections,united_states,colorado-senate-election-winner,public_or_macro_driven,False,matched elections keywords,80.0,70.0,elections,mock: assumed in scope,keep,
630667,will-the-republicans-win-the-colorado-senate-race-in-2026,Will the Republicans win the Colorado Senate race in 2026?,Will the Republicans win the Colorado Senate race in 2026?,"This market will resolve according to the winner of the 2026 midterm Colorado U.S. Senate election, inclusive of any run-offs.

A candidate shall be considered to represent a party in the event that he or she is the nominee of the party in question. Candidates other than the Democratic or Republican nominee (e.g., Greens, Libertarian, independent) may be added at a later date.

Candidates who run as independents will not be encompassed by the “Democrat” or “Republican” options regardless of any affiliation they may have with the party.

The candidates may be named in the contract for the convenience of traders. In the event that any named candidate is replaced as the nominee of their respective party prior to election day, the name in the contract will be updated and the market will resolve based on the replacement nominee of the party.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.",,,colorado-senate-election-winner,Colorado Senate Election Winner,35702.72475499999,24022.01995,False,,"[""94387913280398317052582281843978069916338462525042652614881277797162415545237"", ""2474994172812821906731940905046937405647772936830086080400122272424376650343""]",https://polymarket.com/market/will-the-republicans-win-the-colorado-senate-race-in-2026,0xf67cdc929ad7442696e3c61a88445a5cf06d99e1a6e7eb41f17e48d20da35ee9,75.0,elections,united_states,colorado-senate-election-winner,public_or_macro_driven,False,matched elections keywords,80.0,70.0,elections,mock: assumed in scope,keep,
630679,will-the-democrats-win-the-delaware-senate-race-in-2026,Will the Democrats win the Delaware Senate race in 2026?,Will the Democrats win the Delaware Senate race in 2026?,"This market will resolve according to the winner of the 2026 midterm Delaware U.S. Senate election, inclusive of any run-offs.

A candidate shall be considered to represent a party in the event that he or she is the nominee of the party in question. Candidates other than the Democratic or Republican nominee (e.g., Greens, Libertarian, independent) may be added at a later date.

Candidates who run as independents will not be encompassed by the “Democrat” or “Republican” options regardless of any affiliation they may have with the party.

The candidates may be named in the contract for the convenience of traders. In the event that any named candidate is replaced as the nominee of their respective party prior to election day, the name in the contract will be updated and the market will resolve based on the replacement nominee of the party.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.",,,delaware-senate-election-winner,Delaware Senate Election Winner,12065.903503000003,17212.84781,False,,"[""109467029375682717672947466588331781838347232688418556926634334189471462678711"", ""56515783740067714541146024238690731191171951191676227554534304907999316653689""]",https://polymarket.com/market/will-the-democrats-win-the-delaware-senate-race-in-2026,0xad23b96e7a01232f86955c2a719bd7b63f937e093a220bad52fbc8bd0664dedb,75.0,elections,united_states,delaware-senate-election-winner,public_or_macro_driven,False,matched elections keywords,80.0,70.0,elections,mock: assumed in scope,keep,
629557,will-the-democrats-win-the-ohio-governor-race-in-2026,Will the Democrats win the Ohio governor race in 2026?,Will the Democrats win the Ohio governor race in 2026?,"This market will resolve according to the winner of the 2026 Ohio gubernatorial election.

A candidate shall be considered to represent a party in the event that he or she is the nominee of the party in question. Candidates other than the Democratic or Republican nominee (e.g., Greens, Libertarian, independent) may be added at a later date.

Candidates who run as independents will not be encompassed by the “Democrat” or “Republican” options regardless of any affiliation they may have with the party.

The candidates may be named in the contract for the convenience of traders. In the event that any named candidate is replaced as the nominee of their respective party prior to election day, the name in the contract will be updated and the market will resolve based on the replacement nominee of the party.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.",,,ohio-governor-winner-2026,Ohio Governor Election Winner,100892.08313500002,31305.3408,False,,"[""63255709540320761353971859526848930870803944190764324681913735372035438815215"", ""16976595754865702888942253430173145813500518669245701188211359895815715104826""]",https://polymarket.com/market/will-the-democrats-win-the-ohio-governor-race-in-2026,0x3babe91f8d2fac44027f9ba7f0f1a59e61b72419828e6e517f96bbcf4e132498,75.0,elections,europe,ohio-governor-winner-2026,public_or_macro_driven,False,matched elections keywords,80.0,70.0,elections,mock: assumed in scope,keep,
629558,will-the-republicans-win-the-ohio-governor-race-in-2026,Will the Republicans win the Ohio governor race in 2026?,Will the Republicans win the Ohio governor race in 2026?,"This market will resolve according to the winner of the 2026 Ohio gubernatorial election.

A candidate shall be considered to represent a party in the event that he or she is the nominee of the party in question. Candidates other than the Democratic or Republican nominee (e.g., Greens, Libertarian, independent) may be added at a later date.

Candidates who run as independents will not be encompassed by the “Democrat” or “Republican” options regardless of any affiliation they may have with the party.

The candidates may be named in the contract for the convenience of traders. In the event that any named candidate is replaced as the nominee of their respective party prior to election day, the name in the contract will be updated and the market will resolve based on the replacement nominee of the party.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.",,,ohio-governor-winner-2026,Ohio Governor Election Winner,125111.204027,61951.9626,False,,"[""3104629708171062356498135654472461762731791851667035051301931240755518332250"", ""104526794566859391085042814952967251260974275524059793655101271789052995794634""]",https://polymarket.com/market/will-the-republicans-win-the-ohio-governor-race-in-2026,0x650e3ebc043ddbcfa1d1ffda0c5830f19da7389827889fb5db3474bde5b007fb,75.0,elections,europe,ohio-governor-winner-2026,public_or_macro_driven,False,matched elections keywords,80.0,70.0,elections,mock: assumed in scope,keep,
629570,will-the-democrats-win-the-oklahoma-governor-race-in-2026,Will the Democrats win the Oklahoma governor race in 2026?,Will the Democrats win the Oklahoma governor race in 2026?,"This market will resolve according to the winner of the 2026 Oklahoma gubernatorial election.

A candidate shall be considered to represent a party in the event that he or she is the nominee of the party in question. Candidates other than the Democratic or Republican nominee (e.g., Greens, Libertarian, independent) may be added at a later date.

Candidates who run as independents will not be encompassed by the “Democrat” or “Republican” options regardless of any affiliation they may have with the party.

The candidates may be named in the contract for the convenience of traders. In the event that any named candidate is replaced as the nominee of their respective party prior to election day, the name in the contract will be updated and the market will resolve based on the replacement nominee of the party.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.",,,oklahoma-governor-winner-2026,Oklahoma Governor Election Winner,16828.677129999996,21788.2849,False,,"[""37700214927702560862325287464231700075479667077774217635210792305464305010407"", ""82608334051864142932873144348121852324089451792525985503537377336006986101897""]",https://polymarket.com/market/will-the-democrats-win-the-oklahoma-governor-race-in-2026,0xccd6eb4ec0c8ac284e280ab6ceedcdd1a1813d1e130892ed1b6e98189077013e,75.0,elections,europe,oklahoma-governor-winner-2026,public_or_macro_driven,False,matched elections keywords,80.0,70.0,elections,mock: assumed in scope,keep,
629571,will-the-republicans-win-the-oklahoma-governor-race-in-2026,Will the Republicans win the Oklahoma governor race in 2026?,Will the Republicans win the Oklahoma governor race in 2026?,"This market will resolve according to the winner of the 2026 Oklahoma gubernatorial election.

A candidate shall be considered to represent a party in the event that he or she is the nominee of the party in question. Candidates other than the Democratic or Republican nominee (e.g., Greens, Libertarian, independent) may be added at a later date.

Candidates who run as independents will not be encompassed by the “Democrat” or “Republican” options regardless of any affiliation they may have with the party.

The candidates may be named in the contract for the convenience of traders. In the event that any named candidate is replaced as the nominee of their respective party prior to election day, the name in the contract will be updated and the market will resolve based on the replacement nominee of the party.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.",,,oklahoma-governor-winner-2026,Oklahoma Governor Election Winner,14706.473386000003,12925.8623,False,,"[""12195532376431728872322429427491005809800415403259444414908025975252692275196"", ""70400850745105924579032258999370614016356127378629300586837478000148390833708""]",https://polymarket.com/market/will-the-republicans-win-the-oklahoma-governor-race-in-2026,0x45165a4a2a03b178007446496ec61a551125ec2bc56eae79d444b68b322af3cd,75.0,elections,europe,oklahoma-governor-winner-2026,public_or_macro_driven,False,matched elections keywords,80.0,70.0,elections,mock: assumed in scope,keep,
629583,will-the-democrats-win-the-oregon-governor-race-in-2026,Will the Democrats win the Oregon governor race in 2026?,Will the Democrats win the Oregon governor race in 2026?,"This market will resolve according to the winner of the 2026 Oregon gubernatorial election.

A candidate shall be considered to represent a party in the event that he or she is the nominee of the party in question. Candidates other than the Democratic or Republican nominee (e.g., Greens, Libertarian, independent) may be added at a later date.

Candidates who run as independents will not be encompassed by the “Democrat” or “Republican” options regardless of any affiliation they may have with the party.

The candidates may be named in the contract for the convenience of traders. In the event that any named candidate is replaced as the nominee of their respective party prior to election day, the name in the contract will be updated and the market will resolve based on the replacement nominee of the party.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.",,,oregon-governor-winner-2026,Oregon Governor Election Winner,28794.199484,22976.4931,False,,"[""9755787435930070640870536823763281543938387827225853124824813626465365556107"", ""46486910951407358308537327861577419089696653684888928429256333235431031567968""]",https://polymarket.com/market/will-the-democrats-win-the-oregon-governor-race-in-2026,0x8d65ff57f443011c4c10e7aa50aa54b3a3b5e2b940cb3ca97c0357bbcaee0b36,75.0,elections,europe,oregon-governor-winner-2026,public_or_macro_driven,False,matched elections keywords,80.0,70.0,elections,mock: assumed in scope,keep,
629584,will-the-republicans-win-the-oregon-governor-race-in-2026,Will the Republicans win the Oregon governor race in 2026?,Will the Republicans win the Oregon governor race in 2026?,"This market will resolve according to the winner of the 2026 Oregon gubernatorial election.

A candidate shall be considered to represent a party in the event that he or she is the nominee of the party in question. Candidates other than the Democratic or Republican nominee (e.g., Greens, Libertarian, independent) may be added at a later date.

Candidates who run as independents will not be encompassed by the “Democrat” or “Republican” options regardless of any affiliation they may have with the party.

The candidates may be named in the contract for the convenience of traders. In the event that any named candidate is replaced as the nominee of their respective party prior to election day, the name in the contract will be updated and the market will resolve based on the replacement nominee of the party.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.",,,oregon-governor-winner-2026,Oregon Governor Election Winner,27257.853506,26945.2586,False,,"[""60638893393471159707288518099941698438888451383700859041754575565737488871199"", ""20648510697913817659399065554892739311338993894582582168950491913704093219808""]",https://polymarket.com/market/will-the-republicans-win-the-oregon-governor-race-in-2026,0x883c09380a078565f29485a9d3671fff48853a87de9a5bf48bc204f7161250c9,75.0,elections,europe,oregon-governor-winner-2026,public_or_macro_driven,False,matched elections keywords,80.0,70.0,elections,mock: assumed in scope,keep,
629614,will-the-democrats-win-the-pennsylvania-governor-race-in-2026,Will the Democrats win the Pennsylvania governor race in 2026?,Will the Democrats win the Pennsylvania governor race in 2026?,"This market will resolve according to the winner of the 2026 Pennsylvania gubernatorial election.

A candidate shall be considered to represent a party in the event that he or she is the nominee of the party in question. Candidates other than the Democratic or Republican nominee (e.g., Greens, Libertarian, independent) may be added at a later date.

Candidates who run as independents will not be encompassed by the “Democrat” or “Republican” options regardless of any affiliation they may have with the party.

The candidates may be named in the contract for the convenience of traders. In the event that any named candidate is replaced as the nominee of their respective party prior to election day, the name in the contract will be updated and the market will resolve based on the replacement nominee of the party.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.",,,pennsylvania-governor-winner-2026,Pennsylvania Governor Election Winner,7519.756956,16145.17773,False,,"[""86158564038726526008163887440654010269502827272776903587995739265573029112945"", ""20918140760474946630045567241666208575510335017424226516022596966030394605413""]",https://polymarket.com/market/will-the-democrats-win-the-pennsylvania-governor-race-in-2026,0x58b1d112b4a3a2616da6a77b8d755cc478c1d6f71ed3dedaa5e1fd794e4b0e61,75.0,elections,europe,pennsylvania-governor-winner-2026,public_or_macro_driven,False,matched elections keywords,80.0,70.0,elections,mock: assumed in scope,keep,
629464,will-the-democrats-win-the-michigan-governor-race-in-2026,Will the Democrats win the Michigan governor race in 2026?,Will the Democrats win the Michigan governor race in 2026?,"This market will resolve according to the winner of the 2026 Michigan gubernatorial election.

A candidate shall be considered to represent a party in the event that he or she is the nominee of the party in question. Candidates other than the Democratic or Republican nominee (e.g., Greens, Libertarian, independent) may be added at a later date.

Candidates who run as independents will not be encompassed by the “Democrat” or “Republican” options regardless of any affiliation they may have with the party.

The candidates may be named in the contract for the convenience of traders. In the event that any named candidate is replaced as the nominee of their respective party prior to election day, the name in the contract will be updated and the market will resolve based on the replacement nominee of the party.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.",,,michigan-governor-winner-2026,Michigan Governor Election Winner,50700.93803400001,49111.9261,False,,"[""63517706574758177502492185078056756527324898714284142778693046697324148388357"", ""24313213949676763118562588141459255175279390673486982872182407528149814471441""]",https://polymarket.com/market/will-the-democrats-win-the-michigan-governor-race-in-2026,0x76cface9f6df604ff32447bce58656b7a72b6659324d089c73a13a99f06c8aae,75.0,elections,europe,michigan-governor-winner-2026,public_or_macro_driven,False,matched elections keywords,80.0,70.0,elections,mock: assumed in scope,keep,
629627,will-the-democrats-win-the-rhode-island-governor-race-in-2026,Will the Democrats win the Rhode Island governor race in 2026?,Will the Democrats win the Rhode Island governor race in 2026?,"This market will resolve according to the winner of the 2026 Rhode Island gubernatorial election.

A candidate shall be considered to represent a party in the event that he or she is the nominee of the party in question. Candidates other than the Democratic or Republican nominee (e.g., Greens, Libertarian, independent) may be added at a later date.

Candidates who run as independents will not be encompassed by the “Democrat” or “Republican” options regardless of any affiliation they may have with the party.

The candidates may be named in the contract for the convenience of traders. In the event that any named candidate is replaced as the nominee of their respective party prior to election day, the name in the contract will be updated and the market will resolve based on the replacement nominee of the party.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.",,,rhode-island-governor-winner-2026,Rhode Island Governor Election Winner,57009.886311,38332.22946,False,,"[""12963869833838696349134591178892586509546549676681530057691780490969939726649"", ""75325800980805191432247713433059602003287797994426454877102862804464373217417""]",https://polymarket.com/market/will-the-democrats-win-the-rhode-island-governor-race-in-2026,0xc65ec2459a79fb749948503161d42e13c4cb8bb0b670f0dd1ce2c71d7950b459,75.0,elections,europe,rhode-island-governor-winner-2026,public_or_macro_driven,False,matched elections keywords,80.0,70.0,elections,mock: assumed in scope,keep,
629628,will-the-republicans-win-the-rhode-island-governor-race-in-2026,Will the Republicans win the Rhode Island governor race in 2026?,Will the Republicans win the Rhode Island governor race in 2026?,"This market will resolve according to the winner of the 2026 Rhode Island gubernatorial election.

A candidate shall be considered to represent a party in the event that he or she is the nominee of the party in question. Candidates other than the Democratic or Republican nominee (e.g., Greens, Libertarian, independent) may be added at a later date.

Candidates who run as independents will not be encompassed by the “Democrat” or “Republican” options regardless of any affiliation they may have with the party.

The candidates may be named in the contract for the convenience of traders. In the event that any named candidate is replaced as the nominee of their respective party prior to election day, the name in the contract will be updated and the market will resolve based on the replacement nominee of the party.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.",,,rhode-island-governor-winner-2026,Rhode Island Governor Election Winner,10528.067797999998,12513.73703,False,,"[""102532646565376609462398061495436415751549869365588135784659237547896983513156"", ""10715098541516047115241310337325864327460214984462087775958463808642042359347""]",https://polymarket.com/market/will-the-republicans-win-the-rhode-island-governor-race-in-2026,0xc9e6a0be2fe2d015dc1cd9d75f4dc5b48dddee1a7043935ef5d1e981c55d5ffc,75.0,elections,europe,rhode-island-governor-winner-2026,public_or_macro_driven,False,matched elections keywords,80.0,70.0,elections,mock: assumed in scope,keep,
