market_id,market_name,concentration_available,concentration_tier,concentration_red_flag,top1_wallet_share,top3_wallet_share,wallet_gini,concentration_reason
630734,Will the Republicans win the Iowa Senate race in 2026?,False,unavailable,False,,,,no trades available for the window
631045,Will the Republicans win the Florida Senate race in 2026?,False,unavailable,False,,,,no trades available for the window
601920,Will any presidential candidate win outright in the first round of the Brazil election?,False,unavailable,False,,,,no trades available for the window
630692,Will the Democrats win the Georgia Senate race in 2026?,False,unavailable,False,,,,no trades available for the window
629324,Will the Democrats win the Florida governor race in 2026?,False,unavailable,False,,,,no trades available for the window
629557,Will the Democrats win the Ohio governor race in 2026?,False,unavailable,False,,,,no trades available for the window
664884,Will Consensys IPO by September 30 2026?,False,unavailable,False,,,,no trades available for the window
631058,Will the Republicans win the Ohio Senate race in 2026?,False,unavailable,False,,,,no trades available for the window
628940,Will Steve Hilton win the California Governor Election in 2026?,False,unavailable,False,,,,no trades available for the window
629583,Will the Democrats win the Oregon governor race in 2026?,False,unavailable,False,,,,no trades available for the window
629558,Will the Republicans win the Ohio governor race in 2026?,False,unavailable,False,,,,no trades available for the window
630964,Will the Republicans win the Texas Senate race in 2026?,False,unavailable,False,,,,no trades available for the window
629667,Will the Republicans win the Tennessee governor race in 2026?,False,unavailable,False,,,,no trades available for the window
630790,Will the Democrats win the Massachusetts Senate race in 2026?,False,unavailable,False,,,,no trades available for the window
608368,"Will OpenAI not IPO by December 31, 2026?",False,unavailable,False,,,,no trades available for the window
631057,Will the Democrats win the Ohio Senate race in 2026?,False,unavailable,False,,,,no trades available for the window
630883,Will the Democrats win the North Carolina Senate race in 2026?,False,unavailable,False,,,,no trades available for the window
562828,"2026 Balance of Power: D Senate, D House",False,unavailable,False,,,,no trades available for the window
634879,Will the Republicans win the Louisiana Senate race in 2026?,False,unavailable,False,,,,no trades available for the window
629338,Will the Republicans win the Georgia governor race in 2026?,False,unavailable,False,,,,no trades available for the window
631017,Will the Democrats win the Mississippi Senate race in 2026?,False,unavailable,False,,,,no trades available for the window
630791,Will the Republicans win the Massachusetts Senate race in 2026?,False,unavailable,False,,,,no trades available for the window
630898,Will the Democrats win the Oregon Senate race in 2026?,False,unavailable,False,,,,no trades available for the window
630706,Will the Republicans win the Idaho Senate race in 2026?,False,unavailable,False,,,,no trades available for the window
630884,Will the Republicans win the North Carolina Senate race in 2026?,False,unavailable,False,,,,no trades available for the window
562803,Will the Republican Party control the House after the 2026 Midterm elections?,False,unavailable,False,,,,no trades available for the window
630844,Will the Democrats win the New Hampshire Senate race in 2026?,False,unavailable,False,,,,no trades available for the window
656312,Will OpenAI IPO by December 31 2026?,False,unavailable,False,,,,no trades available for the window
593983,Will Trump endorse John Cornyn for TX-Sen by Nov 2 2026 ET?,False,unavailable,False,,,,no trades available for the window
630772,Will the Democrats win the Maine Senate race in 2026?,False,unavailable,False,,,,no trades available for the window
629337,Will the Democrats win the Georgia governor race in 2026?,False,unavailable,False,,,,no trades available for the window
629297,Will the Republicans win the Colorado governor race in 2026?,False,unavailable,False,,,,no trades available for the window
628941,Will Xavier Becerra win the California Governor Election in 2026?,False,unavailable,False,,,,no trades available for the window
630857,Will the Democrats win the New Jersey Senate race in 2026?,False,unavailable,False,,,,no trades available for the window
630899,Will the Republicans win the Oregon Senate race in 2026?,False,unavailable,False,,,,no trades available for the window
630653,Will the Democrats win the Arkansas Senate race in 2026?,False,unavailable,False,,,,no trades available for the window
630773,Will the Republicans win the Maine Senate race in 2026?,False,unavailable,False,,,,no trades available for the window
562802,Will the Democratic Party control the House after the 2026 Midterm elections?,False,unavailable,False,,,,no trades available for the window
562831,"2026 Balance of Power: R Senate, R House",False,unavailable,False,,,,no trades available for the window
629030,Will Karen Bass win the 2026 Los Angeles mayoral election?,False,unavailable,False,,,,no trades available for the window
622738,"Will Hyperliquid perform an airdrop by December 31, 2026? ",False,unavailable,False,,,,no trades available for the window
629464,Will the Democrats win the Michigan governor race in 2026?,False,unavailable,False,,,,no trades available for the window
629465,Will the Republicans win the Michigan governor race in 2026?,False,unavailable,False,,,,no trades available for the window
629491,Will the Republicans win the Nebraska governor race in 2026?,False,unavailable,False,,,,no trades available for the window
560317,"Putin out as President of Russia by December 31, 2026?",False,unavailable,False,,,,no trades available for the window
631018,Will the Republicans win the Mississippi Senate race in 2026?,False,unavailable,False,,,,no trades available for the window
