market_id,market_name,concentration_available,concentration_tier,concentration_red_flag,top1_wallet_share,top3_wallet_share,wallet_gini,concentration_reason
593978,Will Bernie endorse Zach Wahls for IA-Sen Nov 2 2026 ET?,False,unavailable,False,,,,no trades available for the window
629691,Will the Republicans win the Texas governor race in 2026?,False,unavailable,False,,,,no trades available for the window
629397,Will the Democrats win the Iowa governor race in 2026?,False,unavailable,False,,,,no trades available for the window
630833,Will an independent win the Montana Senate race in 2026?,False,unavailable,False,,,,no trades available for the window
656312,Will OpenAI IPO by December 31 2026?,False,unavailable,False,,,,no trades available for the window
629505,Will the Democrats win the Nevada governor race in 2026?,False,unavailable,False,,,,no trades available for the window
629270,Will the Democrats win the Alabama governor race in 2026?,False,unavailable,False,,,,no trades available for the window
629721,Will the Republicans win the Wisconsin governor race in 2026?,False,unavailable,False,,,,no trades available for the window
601921,Will Tarcisio de Frietas qualify for Brazil's presidential runoff?,False,unavailable,False,,,,no trades available for the window
665224,Ukraine signs peace deal with Russia before 2027?,False,unavailable,False,,,,no trades available for the window
630747,Will the Republicans win the Kansas Senate race in 2026?,False,unavailable,False,,,,no trades available for the window
562830,"2026 Balance of Power: R Senate, D House",False,unavailable,False,,,,no trades available for the window
629557,Will the Democrats win the Ohio governor race in 2026?,False,unavailable,False,,,,no trades available for the window
630805,Will the Democrats win the Michigan Senate race in 2026?,False,unavailable,False,,,,no trades available for the window
601920,Will any presidential candidate win outright in the first round of the Brazil election?,False,unavailable,False,,,,no trades available for the window
629311,Will the Democrats win the Connecticut governor race in 2026?,False,unavailable,False,,,,no trades available for the window
629708,Will the Republicans win the Vermont governor race in 2026?,False,unavailable,False,,,,no trades available for the window
648383,Billionaire one-time wealth tax passes in California election 2026?,False,unavailable,False,,,,no trades available for the window
629558,Will the Republicans win the Ohio governor race in 2026?,False,unavailable,False,,,,no trades available for the window
630760,Will the Republicans win the Kentucky Senate race in 2026?,False,unavailable,False,,,,no trades available for the window
629690,Will the Democrats win the Texas governor race in 2026?,False,unavailable,False,,,,no trades available for the window
629720,Will the Democrats win the Wisconsin governor race in 2026?,False,unavailable,False,,,,no trades available for the window
631045,Will the Republicans win the Florida Senate race in 2026?,False,unavailable,False,,,,no trades available for the window
608367,Will OpenAI’s market cap be $1.5T or greater at market close on IPO day?,False,unavailable,False,,,,no trades available for the window
630844,Will the Democrats win the New Hampshire Senate race in 2026?,False,unavailable,False,,,,no trades available for the window
629465,Will the Republicans win the Michigan governor race in 2026?,False,unavailable,False,,,,no trades available for the window
665261,Will Donald Trump visit Canada in 2026?,False,unavailable,False,,,,no trades available for the window
567688,Netanyahu out by end of 2026?,False,unavailable,False,,,,no trades available for the window
630806,Will the Republicans win the Michigan Senate race in 2026?,False,unavailable,False,,,,no trades available for the window
630734,Will the Republicans win the Iowa Senate race in 2026?,False,unavailable,False,,,,no trades available for the window
562831,"2026 Balance of Power: R Senate, R House",False,unavailable,False,,,,no trades available for the window
608364,Will OpenAI’s market cap be between $750B and $1T at market close on IPO day?,False,unavailable,False,,,,no trades available for the window
630733,Will the Democrats win the Iowa Senate race in 2026?,False,unavailable,False,,,,no trades available for the window
630759,Will the Democrats win the Kentucky Senate race in 2026?,False,unavailable,False,,,,no trades available for the window
629627,Will the Democrats win the Rhode Island governor race in 2026?,False,unavailable,False,,,,no trades available for the window
629628,Will the Republicans win the Rhode Island governor race in 2026?,False,unavailable,False,,,,no trades available for the window
629615,Will the Republicans win the Pennsylvania governor race in 2026?,False,unavailable,False,,,,no trades available for the window
664885,Will Consensys IPO by December 31 2026?,False,unavailable,False,,,,no trades available for the window
629337,Will the Democrats win the Georgia governor race in 2026?,False,unavailable,False,,,,no trades available for the window
630653,Will the Democrats win the Arkansas Senate race in 2026?,False,unavailable,False,,,,no trades available for the window
631017,Will the Democrats win the Mississippi Senate race in 2026?,False,unavailable,False,,,,no trades available for the window
629519,Will the Republicans win the New Hampshire governor race in 2026?,False,unavailable,False,,,,no trades available for the window
630693,Will the Republicans win the Georgia Senate race in 2026?,False,unavailable,False,,,,no trades available for the window
630706,Will the Republicans win the Idaho Senate race in 2026?,False,unavailable,False,,,,no trades available for the window
629377,Will the Republicans win the Illinois governor race in 2026?,False,unavailable,False,,,,no trades available for the window
620335,"Aziz Akhannouch out as Morocco Prime Minister by December 31, 2026?",False,unavailable,False,,,,no trades available for the window
608365,Will OpenAI’s market cap be between $1T and $1.25T at market close on IPO day?,False,unavailable,False,,,,no trades available for the window
664884,Will Consensys IPO by September 30 2026?,False,unavailable,False,,,,no trades available for the window
601922,Will Luiz Inácio Lula da Silva qualify for Brazil's presidential runoff?,False,unavailable,False,,,,no trades available for the window
631044,Will the Democrats win the Florida Senate race in 2026?,False,unavailable,False,,,,no trades available for the window
630883,Will the Democrats win the North Carolina Senate race in 2026?,False,unavailable,False,,,,no trades available for the window
630925,Will the Republicans win the South Carolina Senate race in 2026?,False,unavailable,False,,,,no trades available for the window
634893,Will an independent win the Nebraska Senate race in 2026?,False,unavailable,False,,,,no trades available for the window
665262,Will Donald Trump visit Mexico in 2026?,False,unavailable,False,,,,no trades available for the window
629184,Will the Republicans win the Arizona governor race in 2026?,False,unavailable,False,,,,no trades available for the window
629351,Will the Republicans win the Hawaii governor race in 2026?,False,unavailable,False,,,,no trades available for the window
630720,Will the Democrats win the Illinois Senate race in 2026?,False,unavailable,False,,,,no trades available for the window
629426,Will the Republicans win the Maine governor race in 2026?,False,unavailable,False,,,,no trades available for the window
629464,Will the Democrats win the Michigan governor race in 2026?,False,unavailable,False,,,,no trades available for the window
629398,Will the Republicans win the Iowa governor race in 2026?,False,unavailable,False,,,,no trades available for the window
608540,Will Kylian Mbappé win the 2026 Ballon d'Or?,False,unavailable,False,,,,no trades available for the window
630964,Will the Republicans win the Texas Senate race in 2026?,False,unavailable,False,,,,no trades available for the window
562828,"2026 Balance of Power: D Senate, D House",False,unavailable,False,,,,no trades available for the window
616903,Will 1 Fed rate cut happen in 2026?,False,unavailable,False,,,,no trades available for the window
630963,Will the Democrats win the Texas Senate race in 2026?,False,unavailable,False,,,,no trades available for the window
665218,Israel and Saudi Arabia normalize relations before 2027?,False,unavailable,False,,,,no trades available for the window
629296,Will the Democrats win the Colorado governor race in 2026?,False,unavailable,False,,,,no trades available for the window
616902,Will no Fed rate cuts happen in 2026?,False,unavailable,False,,,,no trades available for the window
629283,Will the Democrats win the Arkansas governor race in 2026?,False,unavailable,False,,,,no trades available for the window
631058,Will the Republicans win the Ohio Senate race in 2026?,False,unavailable,False,,,,no trades available for the window
629297,Will the Republicans win the Colorado governor race in 2026?,False,unavailable,False,,,,no trades available for the window
629518,Will the Democrats win the New Hampshire governor race in 2026?,False,unavailable,False,,,,no trades available for the window
630819,Will the Republicans win the Minnesota Senate race in 2026?,False,unavailable,False,,,,no trades available for the window
630884,Will the Republicans win the North Carolina Senate race in 2026?,False,unavailable,False,,,,no trades available for the window
629412,Will the Democrats win the Kansas governor race in 2026?,False,unavailable,False,,,,no trades available for the window
629641,Will the Republicans win the South Carolina governor race in 2026?,False,unavailable,False,,,,no trades available for the window
