market_id,market_name,concentration_available,concentration_tier,concentration_red_flag,top1_wallet_share,top3_wallet_share,wallet_gini,concentration_reason
630806,Will the Republicans win the Michigan Senate race in 2026?,True,red_flag,True,0.226,0.4323,0.8857,"THICK market moved by a few wallets (top1=23%, top3=43%, gini=0.89)"
593974,Will Bernie endorse Dan Osborn for NE-Sen by Nov 2 2026 ET?,True,concentrated_thin,False,0.3211,0.5778,0.8236,"concentrated, but market is thin where concentration is unremarkable"
630733,Will the Democrats win the Iowa Senate race in 2026?,True,red_flag,True,0.1467,0.3992,0.9295,"THICK market moved by a few wallets (top1=15%, top3=40%, gini=0.93)"
629505,Will the Democrats win the Nevada governor race in 2026?,True,red_flag,True,0.2741,0.3652,0.8376,"THICK market moved by a few wallets (top1=27%, top3=37%, gini=0.84)"
629506,Will the Republicans win the Nevada governor race in 2026?,True,red_flag,True,0.2801,0.4422,0.8782,"THICK market moved by a few wallets (top1=28%, top3=44%, gini=0.88)"
630805,Will the Democrats win the Michigan Senate race in 2026?,True,red_flag,True,0.1298,0.2724,0.9062,"THICK market moved by a few wallets (top1=13%, top3=27%, gini=0.91)"
637910,Mitch McConnell steps down from Senate before his term ends?,True,red_flag,True,0.2915,0.4739,0.9181,"THICK market moved by a few wallets (top1=29%, top3=47%, gini=0.92)"
634974,Will Dan Sullivan win the Alaska Senate race in 2026?,True,red_flag,True,0.1643,0.3462,0.8606,"THICK market moved by a few wallets (top1=16%, top3=35%, gini=0.86)"
634976,Will Mary Peltola win the Alaska Senate race in 2026?,True,red_flag,True,0.2034,0.402,0.9165,"THICK market moved by a few wallets (top1=20%, top3=40%, gini=0.92)"
629337,Will the Democrats win the Georgia governor race in 2026?,True,red_flag,True,0.184,0.3075,0.8321,"THICK market moved by a few wallets (top1=18%, top3=31%, gini=0.83)"
622738,"Will Hyperliquid perform an airdrop by December 31, 2026? ",True,red_flag,True,0.1494,0.3063,0.8408,"THICK market moved by a few wallets (top1=15%, top3=31%, gini=0.84)"
629338,Will the Republicans win the Georgia governor race in 2026?,True,diffuse,False,0.1151,0.2469,0.7928,wallet participation is diffuse
630747,Will the Republicans win the Kansas Senate race in 2026?,True,red_flag,True,0.1698,0.4261,0.8981,"THICK market moved by a few wallets (top1=17%, top3=43%, gini=0.90)"
665260,Will Donald Trump visit Israel in 2026?,True,diffuse,False,0.1599,0.3521,0.7996,wallet participation is diffuse
630772,Will the Democrats win the Maine Senate race in 2026?,True,red_flag,True,0.1951,0.3429,0.9119,"THICK market moved by a few wallets (top1=20%, top3=34%, gini=0.91)"
630746,Will the Democrats win the Kansas Senate race in 2026?,True,red_flag,True,0.1624,0.421,0.8777,"THICK market moved by a few wallets (top1=16%, top3=42%, gini=0.88)"
630773,Will the Republicans win the Maine Senate race in 2026?,True,red_flag,True,0.1823,0.4041,0.898,"THICK market moved by a few wallets (top1=18%, top3=40%, gini=0.90)"
601920,Will any presidential candidate win outright in the first round of the Brazil election?,True,red_flag,True,0.0977,0.2155,0.8651,"THICK market moved by a few wallets (top1=10%, top3=22%, gini=0.87)"
653788,OpenAI announces it has achieved AGI before 2027?,True,red_flag,True,0.1506,0.2616,0.8352,"THICK market moved by a few wallets (top1=15%, top3=26%, gini=0.84)"
567688,Netanyahu out by end of 2026?,True,red_flag,True,0.1314,0.2642,0.902,"THICK market moved by a few wallets (top1=13%, top3=26%, gini=0.90)"
635012,Will Bernadette Wilson win the 2026 Alaska governor election?,True,diffuse,False,0.0867,0.1855,0.7507,wallet participation is diffuse
631058,Will the Republicans win the Ohio Senate race in 2026?,True,red_flag,True,0.1943,0.4149,0.9178,"THICK market moved by a few wallets (top1=19%, top3=41%, gini=0.92)"
630706,Will the Republicans win the Idaho Senate race in 2026?,True,red_flag,True,0.4658,0.5323,0.8553,"THICK market moved by a few wallets (top1=47%, top3=53%, gini=0.86)"
629398,Will the Republicans win the Iowa governor race in 2026?,True,red_flag,True,0.1003,0.2229,0.8125,"THICK market moved by a few wallets (top1=10%, top3=22%, gini=0.81)"
629271,Will the Republicans win the Alabama governor race in 2026?,True,diffuse,False,0.1201,0.2803,0.7051,wallet participation is diffuse
629518,Will the Democrats win the New Hampshire governor race in 2026?,True,diffuse,False,0.113,0.2596,0.7489,wallet participation is diffuse
651327,"Will Gavin Newsom announce a Presidential run by December 31, 2026?",True,diffuse,False,0.089,0.2381,0.796,wallet participation is diffuse
631057,Will the Democrats win the Ohio Senate race in 2026?,True,red_flag,True,0.1661,0.4165,0.9385,"THICK market moved by a few wallets (top1=17%, top3=42%, gini=0.94)"
629324,Will the Democrats win the Florida governor race in 2026?,True,red_flag,True,0.2675,0.4906,0.8936,"THICK market moved by a few wallets (top1=27%, top3=49%, gini=0.89)"
629413,Will the Republicans win the Kansas governor race in 2026?,True,concentrated_thin,False,0.3009,0.5216,0.8336,"concentrated, but market is thin where concentration is unremarkable"
562793,Will the Democratic Party control the Senate after the 2026 Midterm elections?,True,red_flag,True,0.1296,0.3262,0.9261,"THICK market moved by a few wallets (top1=13%, top3=33%, gini=0.93)"
629583,Will the Democrats win the Oregon governor race in 2026?,True,diffuse,False,0.1758,0.3305,0.7915,wallet participation is diffuse
665261,Will Donald Trump visit Canada in 2026?,True,diffuse,False,0.0739,0.2038,0.6417,wallet participation is diffuse
629519,Will the Republicans win the New Hampshire governor race in 2026?,True,red_flag,True,0.3134,0.45,0.8035,"THICK market moved by a few wallets (top1=31%, top3=45%, gini=0.80)"
631018,Will the Republicans win the Mississippi Senate race in 2026?,True,red_flag,True,0.278,0.4897,0.8648,"THICK market moved by a few wallets (top1=28%, top3=49%, gini=0.86)"
593977,Will Bernie endorse Alan Grayson for FL-Sen Nov 2 2026 ET?,True,diffuse,False,0.0907,0.192,0.6532,wallet participation is diffuse
629397,Will the Democrats win the Iowa governor race in 2026?,True,diffuse,False,0.0721,0.1864,0.7587,wallet participation is diffuse
562830,"2026 Balance of Power: R Senate, D House",True,red_flag,True,0.2655,0.4642,0.9111,"THICK market moved by a few wallets (top1=27%, top3=46%, gini=0.91)"
630964,Will the Republicans win the Texas Senate race in 2026?,True,red_flag,True,0.2249,0.3792,0.9082,"THICK market moved by a few wallets (top1=22%, top3=38%, gini=0.91)"
656312,Will OpenAI IPO by December 31 2026?,True,red_flag,True,0.0771,0.2138,0.8445,"THICK market moved by a few wallets (top1=8%, top3=21%, gini=0.84)"
630845,Will the Republicans win the New Hampshire Senate race in 2026?,True,red_flag,True,0.2405,0.481,0.8825,"THICK market moved by a few wallets (top1=24%, top3=48%, gini=0.88)"
665218,Israel and Saudi Arabia normalize relations before 2027?,True,red_flag,True,0.1077,0.209,0.8329,"THICK market moved by a few wallets (top1=11%, top3=21%, gini=0.83)"
629720,Will the Democrats win the Wisconsin governor race in 2026?,True,red_flag,True,0.1561,0.3339,0.8936,"THICK market moved by a few wallets (top1=16%, top3=33%, gini=0.89)"
629325,Will the Republicans win the Florida governor race in 2026?,True,red_flag,True,0.1554,0.2651,0.8657,"THICK market moved by a few wallets (top1=16%, top3=27%, gini=0.87)"
562794,Will the Republican Party control the Senate after the 2026 Midterm elections?,True,red_flag,True,0.0903,0.2478,0.9039,"THICK market moved by a few wallets (top1=9%, top3=25%, gini=0.90)"
562828,"2026 Balance of Power: D Senate, D House",True,red_flag,True,0.1296,0.2206,0.9039,"THICK market moved by a few wallets (top1=13%, top3=22%, gini=0.90)"
629584,Will the Republicans win the Oregon governor race in 2026?,True,diffuse,False,0.1091,0.2464,0.7822,wallet participation is diffuse
629557,Will the Democrats win the Ohio governor race in 2026?,True,red_flag,True,0.1086,0.2169,0.8227,"THICK market moved by a few wallets (top1=11%, top3=22%, gini=0.82)"
631017,Will the Democrats win the Mississippi Senate race in 2026?,True,red_flag,True,0.237,0.4111,0.8192,"THICK market moved by a few wallets (top1=24%, top3=41%, gini=0.82)"
630844,Will the Democrats win the New Hampshire Senate race in 2026?,True,red_flag,True,0.0977,0.2297,0.8385,"THICK market moved by a few wallets (top1=10%, top3=23%, gini=0.84)"
629558,Will the Republicans win the Ohio governor race in 2026?,True,red_flag,True,0.2874,0.3892,0.8821,"THICK market moved by a few wallets (top1=29%, top3=39%, gini=0.88)"
630963,Will the Democrats win the Texas Senate race in 2026?,True,red_flag,True,0.0646,0.153,0.8851,"THICK market moved by a few wallets (top1=6%, top3=15%, gini=0.89)"
656313,OpenAI $1t+ IPO before 2027?,True,red_flag,True,0.1599,0.2898,0.836,"THICK market moved by a few wallets (top1=16%, top3=29%, gini=0.84)"
629270,Will the Democrats win the Alabama governor race in 2026?,True,diffuse,False,0.2287,0.4527,0.7423,wallet participation is diffuse
629721,Will the Republicans win the Wisconsin governor race in 2026?,True,red_flag,True,0.2763,0.3734,0.8409,"THICK market moved by a few wallets (top1=28%, top3=37%, gini=0.84)"
562803,Will the Republican Party control the House after the 2026 Midterm elections?,True,red_flag,True,0.1606,0.3917,0.9344,"THICK market moved by a few wallets (top1=16%, top3=39%, gini=0.93)"
634892,Will the Republicans win the Nebraska Senate race in 2026?,True,red_flag,True,0.1992,0.4385,0.9082,"THICK market moved by a few wallets (top1=20%, top3=44%, gini=0.91)"
665262,Will Donald Trump visit Mexico in 2026?,True,diffuse,False,0.1563,0.3699,0.7279,wallet participation is diffuse
664885,Will Consensys IPO by December 31 2026?,True,diffuse,False,0.0702,0.1716,0.6957,wallet participation is diffuse
665224,Ukraine signs peace deal with Russia before 2027?,True,red_flag,True,0.1164,0.2479,0.8552,"THICK market moved by a few wallets (top1=12%, top3=25%, gini=0.86)"
630833,Will an Independent win the Montana Senate race in 2026?,True,diffuse,False,0.2079,0.3258,0.7658,wallet participation is diffuse
629412,Will the Democrats win the Kansas governor race in 2026?,True,diffuse,False,0.0993,0.1914,0.7129,wallet participation is diffuse
630939,Will Brian Bengs win the South Dakota Senate race in 2026?,True,diffuse,False,0.2769,0.5448,0.56,wallet participation is diffuse
630977,Will the Republicans win the Virginia Senate race in 2026?,True,diffuse,False,0.2533,0.5273,0.7957,wallet participation is diffuse
562829,"2026 Balance of Power: D Senate, R House",True,red_flag,True,0.2726,0.4315,0.8986,"THICK market moved by a few wallets (top1=27%, top3=43%, gini=0.90)"
629465,Will the Republicans win the Michigan governor race in 2026?,True,diffuse,False,0.1266,0.2344,0.7554,wallet participation is diffuse
629545,Will the Republicans win the New York governor race in 2026?,True,red_flag,True,0.1741,0.3272,0.8487,"THICK market moved by a few wallets (top1=17%, top3=33%, gini=0.85)"
630925,Will the Republicans win the South Carolina Senate race in 2026?,True,red_flag,True,0.1843,0.369,0.8766,"THICK market moved by a few wallets (top1=18%, top3=37%, gini=0.88)"
630884,Will the Republicans win the North Carolina Senate race in 2026?,True,red_flag,True,0.0985,0.1781,0.8059,"THICK market moved by a few wallets (top1=10%, top3=18%, gini=0.81)"
608362,Will OpenAI’s market cap be less than $500B at market close on IPO day?,True,diffuse,False,0.1017,0.2261,0.7703,wallet participation is diffuse
630883,Will the Democrats win the North Carolina Senate race in 2026?,True,red_flag,True,0.1494,0.3972,0.8615,"THICK market moved by a few wallets (top1=15%, top3=40%, gini=0.86)"
630627,Will the Democrats win the Alabama Senate race in 2026?,True,concentrated_thin,False,0.4777,0.5698,0.8173,"concentrated, but market is thin where concentration is unremarkable"
629628,Will the Republicans win the Rhode Island governor race in 2026?,True,concentrated_thin,False,0.256,0.4555,0.8241,"concentrated, but market is thin where concentration is unremarkable"
629531,Will the Democrats win the New Mexico governor race in 2026?,True,concentrated_thin,False,0.1994,0.4579,0.8215,"concentrated, but market is thin where concentration is unremarkable"
630819,Will the Republicans win the Minnesota Senate race in 2026?,True,red_flag,True,0.1751,0.3567,0.8192,"THICK market moved by a few wallets (top1=18%, top3=36%, gini=0.82)"
630679,Will the Democrats win the Delaware Senate race in 2026?,True,diffuse,False,0.1041,0.2879,0.7471,wallet participation is diffuse
665243,NATO article 5 before 2027?,True,red_flag,True,0.1264,0.3137,0.8552,"THICK market moved by a few wallets (top1=13%, top3=31%, gini=0.86)"
629477,Will the Democrats win the Minnesota governor race in 2026?,True,red_flag,True,0.1018,0.247,0.8023,"THICK market moved by a few wallets (top1=10%, top3=25%, gini=0.80)"
629653,Will the Democrats win the South Dakota governor race in 2026?,True,diffuse,False,0.2663,0.4419,0.7754,wallet participation is diffuse
630924,Will the Democrats win the South Carolina Senate race in 2026?,True,red_flag,True,0.3265,0.5521,0.9391,"THICK market moved by a few wallets (top1=33%, top3=55%, gini=0.94)"
562802,Will the Democratic Party control the House after the 2026 Midterm elections?,True,red_flag,True,0.3704,0.473,0.9418,"THICK market moved by a few wallets (top1=37%, top3=47%, gini=0.94)"
629451,Will the Democrats win the Massachusetts governor race in 2026?,True,concentrated_thin,False,0.1617,0.3659,0.8478,"concentrated, but market is thin where concentration is unremarkable"
631031,Will the Republicans win the Oklahoma Senate race in 2026?,True,concentrated_thin,False,0.2511,0.5263,0.8653,"concentrated, but market is thin where concentration is unremarkable"
629184,Will the Republicans win the Arizona governor race in 2026?,True,red_flag,True,0.1967,0.366,0.8409,"THICK market moved by a few wallets (top1=20%, top3=37%, gini=0.84)"
629571,Will the Republicans win the Oklahoma governor race in 2026?,True,diffuse,False,0.1342,0.3386,0.7933,wallet participation is diffuse
630911,Will the Democrats win the Rhode Island Senate race in 2026?,True,diffuse,False,0.216,0.3891,0.7666,wallet participation is diffuse
630705,Will the Democrats win the Idaho Senate race in 2026?,True,diffuse,False,0.1662,0.4592,0.7833,wallet participation is diffuse
630976,Will the Democrats win the Virginia Senate race in 2026?,True,concentrated_thin,False,0.2895,0.4473,0.8289,"concentrated, but market is thin where concentration is unremarkable"
630912,Will the Republicans win the Rhode Island Senate race in 2026?,True,concentrated_thin,False,0.7748,0.8609,0.9064,"concentrated, but market is thin where concentration is unremarkable"
